match_id,home_name,away_name,league,match_date,home_goals,away_goals,total_goals,goal_diff,ah_line,fav_side,line_mag,ticks,zone,ou_line,ah_outcome,ah_payout,ah_fav_covered,ou_outcome,ou_payout,ah_open,ah_close,ah_delta,delta_ticks,h2h_stadium_cover,h2h_general_cover,prev_home_shots_diff,prev_home_sot_diff,prev_home_danger_diff,prev_home_attacks_diff,prev_home_wdl,prev_away_shots_diff,prev_away_sot_diff,prev_away_danger_diff,prev_away_attacks_diff,prev_away_wdl,ind_local_localia,ind_local_ah,ind_local_danger_diff,ind_visitante_localia,ind_visitante_ah,ind_visitante_danger_diff,home_rank,away_rank,rank_diff,prev_home_danger_diff_bin,prev_away_danger_diff_bin,ind_local_danger_diff_bin,ind_visitante_danger_diff_bin,ticks_bin,delta_bin
2717608,Welwalo Adigrat,Wolaita Dicha,Ethiopia Premier League,1/15/2025,0,2,2,-2,-0.75,AWAY,0.75,3,MUST_WIN,2.25,L,-1.0,-1,UNDER_HW,0.5,0.25,-0.75,-1.0,-4,COVER,COVER,-2,-3,-30,-10,L,4,0,-9,2,D,H,-0.25,-12,,,0,99,99,0,muy_neg,neg,neg,neutro,mid,strong_drop
2717607,Sidama Bunna,Mekelle 70 Enderta FC,Ethiopia Premier League,1/15/2025,0,0,0,0,0.25,HOME,0.25,1,PICK_EM,2.0,HW,0.5,1,UNDER_W,1.0,0.25,0.25,0.0,0,,,-1,-1,26,35,D,-10,0,-29,-16,D,H,0.25,26,A,0.25,-29,99,99,0,muy_pos,muy_neg,muy_pos,muy_neg,low,drop
2717522,Mekelakeya,Dire Dawa,Ethiopia Premier League,1/14/2025,0,0,0,0,0.25,HOME,0.25,1,PICK_EM,2.25,HW,0.5,1,UNDER_W,1.0,0.5,0.25,-0.25,-1,COVER,COVER,2,-2,37,27,L,-5,-1,-30,-8,D,,,0,H,0.25,-28,99,99,0,muy_pos,muy_neg,neutro,muy_neg,low,drop
2717520,Ethiopia Nigd Bank,Ethio Electric FC,Ethiopia Premier League,1/14/2025,1,0,1,1,0.25,HOME,0.25,1,PICK_EM,2.0,W,1.0,1,UNDER_W,1.0,0.5,0.25,-0.25,-1,COVER,COVER,10,0,29,16,D,8,0,39,41,L,H,0.25,14,,,0,99,99,0,muy_pos,muy_pos,pos,neutro,low,drop
2717764,Ethiopian Insurance FC,Hawassa City FC,Ethiopia Premier League,1/16/2025,2,0,2,2,0.5,HOME,0.5,2,MUST_WIN,2.0,W,1.0,1,PUSH,0.0,0.25,0.5,0.25,1,COVER,COVER,5,3,30,14,W,1,0,-38,-47,D,H,-0.5,17,H,0.25,-15,99,99,0,muy_pos,muy_neg,pos,neg,low,rise
2717763,Fasil Kenema,Ethiopia Bunna,Ethiopia Premier League,1/16/2025,0,1,1,-1,0.0,HOME,0.0,0,PICK_EM,1.75,L,-1.0,-1,UNDER_W,1.0,0.25,0.0,-0.25,-1,COVER,COVER,-1,0,38,47,D,5,5,30,9,D,H,0.25,-15,H,0.5,2,99,99,0,muy_pos,muy_pos,neg,neutro,low,drop
2718783,Shire Endaselassie FC,Arba Minch,Ethiopia Premier League,1/18/2025,0,1,1,-1,0.0,HOME,0.0,0,PICK_EM,1.5,L,-1.0,-1,UNDER_W,1.0,0.0,0.0,0.0,0,,,-7,-5,-12,7,L,0,3,-25,13,W,A,0.25,15,H,-0.25,-18,99,99,0,neg,muy_neg,pos,neg,low,drop
2719266,Ethio Electric FC,Mekelle 70 Enderta FC,Ethiopia Premier League,1/19/2025,0,1,1,-1,0.0,HOME,0.0,0,PICK_EM,1.75,L,-1.0,-1,UNDER_W,1.0,0.0,0.0,0.0,0,,,-4,0,-25,-31,D,-8,-3,-41,-39,D,,,0,H,-0.5,0,99,99,0,muy_neg,muy_neg,neutro,neutro,low,drop
2718782,Dire Dawa,Kedus Giorgis,Ethiopia Premier League,1/18/2025,0,2,2,-2,0.0,HOME,0.0,0,PICK_EM,1.75,L,-1.0,-1,OVER_HW,0.5,-1.0,0.0,1.0,4,NO_COVER,NO_COVER,-5,-5,-30,-9,D,4,3,5,-1,W,H,0.25,65,,,0,99,99,0,muy_neg,neutro,muy_pos,neutro,low,strong_rise
2719267,Wolaita Dicha,Sidama Bunna,Ethiopia Premier League,1/19/2025,0,0,0,0,0.0,HOME,0.0,0,PICK_EM,2.0,P,0.0,0,UNDER_W,1.0,0.5,0.0,-0.5,-2,NO_COVER,NO_COVER,-1,-1,-15,-35,L,3,2,23,21,W,,,0,H,0.25,-25,99,99,0,neg,muy_pos,neutro,muy_neg,low,strong_drop
2720331,Bahir Dar Kenema FC,Ethiopian Insurance FC,Ethiopia Premier League,1/20/2025,0,1,1,-1,0.0,HOME,0.0,0,PICK_EM,1.75,L,-1.0,-1,UNDER_W,1.0,0.75,0.0,-0.75,-3,PUSH,PUSH,5,1,30,8,D,1,1,15,35,W,H,0.25,9,,,0,99,99,0,muy_pos,pos,pos,neutro,low,strong_drop
2720328,Hadiya Hossana,Ethiopia Nigd Bank,Ethiopia Premier League,1/20/2025,1,0,1,1,0.25,HOME,0.25,1,PICK_EM,2.0,W,1.0,1,UNDER_W,1.0,-0.25,0.25,0.5,2,COVER,COVER,4,1,-14,-28,D,1,1,-26,-35,D,H,0.25,-23,H,0.25,-37,99,99,0,neg,muy_neg,muy_neg,muy_neg,low,rise
2721421,Mekelle 70 Enderta FC,Adama City,Ethiopia Premier League,1/24/2025,2,0,2,2,0.25,HOME,0.25,1,PICK_EM,2.25,W,1.0,1,UNDER_HW,0.5,0.25,0.25,0.0,0,,,2,1,-22,-24,W,-1,-2,13,20,L,,,0,H,0.75,13,99,99,0,muy_neg,pos,neutro,pos,low,drop
2721079,Fasil Kenema,Mekelakeya,Ethiopia Premier League,1/21/2025,1,1,2,0,-0.5,AWAY,0.5,2,MUST_WIN,1.75,L,-1.0,-1,OVER_HW,0.5,-0.5,-0.5,0.0,0,,NO_COVER,-5,-3,17,8,L,7,5,12,-7,W,H,0.25,2,A,0.0,-21,99,99,0,pos,pos,neutro,muy_neg,low,drop
2721414,Arba Minch,Wolaita Dicha,Ethiopia Premier League,1/23/2025,2,1,3,1,0.0,HOME,0.0,0,PICK_EM,2.25,W,1.0,1,OVER_W,1.0,-0.25,0.0,0.25,1,PUSH,PUSH,1,2,-13,-20,W,3,2,0,3,W,H,1.0,-5,H,0.25,-74,99,99,0,neg,neutro,neutro,muy_neg,low,rise
2721083,Hawassa City FC,Welwalo Adigrat,Ethiopia Premier League,1/21/2025,1,1,2,0,0.75,HOME,0.75,3,MUST_WIN,1.75,W,1.0,1,OVER_HW,0.5,0.75,0.75,0.0,0,COVER,COVER,-9,-1,-34,-22,L,-2,-1,22,24,L,H,0.0,36,H,-0.25,12,99,99,0,muy_neg,muy_pos,muy_pos,pos,mid,drop
2721415,Ethiopia Nigd Bank,Shire Endaselassie FC,Ethiopia Premier League,1/23/2025,1,1,2,0,0.25,HOME,0.25,1,PICK_EM,2.0,HW,0.5,1,PUSH,0.0,0.25,0.25,0.0,0,,,1,1,-58,-15,W,-2,-4,3,14,L,H,0.25,14,H,-0.5,-5,99,99,0,muy_neg,neutro,pos,neutro,low,drop
2723051,Mekelakeya,Bahir Dar Kenema FC,Ethiopia Premier League,1/25/2025,1,1,2,0,0.25,HOME,0.25,1,PICK_EM,2.0,HW,0.5,1,PUSH,0.0,0.25,0.25,0.0,0,NO_COVER,NO_COVER,2,-1,25,2,D,9,1,34,22,W,A,-0.5,-15,H,0.25,-30,99,99,0,muy_pos,muy_pos,neg,muy_neg,low,drop
2724097,Welwalo Adigrat,Hadiya Hossana,Ethiopia Premier League,1/26/2025,1,0,1,1,-1.75,AWAY,1.75,7,WIN_BY_1,2.5,L,-1.0,-1,UNDER_W,1.0,0.75,-1.75,-2.5,-10,NO_COVER,NO_COVER,-3,-2,0,-3,L,-2,2,-37,-27,W,H,-1.5,-7,H,0.5,-25,99,99,0,neutro,muy_neg,neg,muy_neg,very_high,strong_drop
2723050,Kedus Giorgis,Hawassa City FC,Ethiopia Premier League,1/25/2025,1,1,2,0,1.0,HOME,1.0,4,WIN_BY_1,2.25,W,1.0,1,UNDER_HW,0.5,1.25,1.0,-0.25,-1,PUSH,PUSH,2,4,-3,-14,W,-6,-3,-13,-23,L,H,0.5,-27,H,0.25,-15,99,99,0,neutro,neg,muy_neg,neg,mid,drop
2721422,Ethiopian Insurance FC,Ethiopia Bunna,Ethiopia Premier League,1/24/2025,1,0,1,1,0.75,HOME,0.75,3,MUST_WIN,2.0,W,1.0,1,UNDER_W,1.0,0.75,0.75,0.0,0,,,6,3,13,23,W,5,3,-17,-8,W,H,0.0,-17,H,0.5,2,99,99,0,pos,neg,neg,neutro,mid,drop
2724098,Sidama Bunna,Ethio Electric FC,Ethiopia Premier League,1/26/2025,0,2,2,-2,0.25,HOME,0.25,1,PICK_EM,2.0,L,-1.0,-1,PUSH,0.0,0.75,0.25,-0.5,-2,COVER,COVER,8,3,41,39,D,-1,-1,58,15,L,H,0.25,26,H,0.0,-62,99,99,0,muy_pos,muy_pos,muy_pos,muy_neg,low,strong_drop
2725763,Mekelle 70 Enderta FC,Arba Minch,Ethiopia Premier League,1/28/2025,2,2,4,0,0.25,HOME,0.25,1,PICK_EM,1.75,HW,0.5,1,OVER_W,1.0,0.25,0.25,0.0,0,,,-4,-3,-33,-31,W,-5,2,-22,-5,W,A,0.0,-36,H,0.0,13,99,99,0,muy_neg,muy_neg,muy_neg,pos,low,drop
2725932,Wolaita Dicha,Kedus Giorgis,Ethiopia Premier League,1/29/2025,0,2,2,-2,0.0,HOME,0.0,0,PICK_EM,2.0,L,-1.0,-1,PUSH,0.0,-0.5,0.0,0.5,2,COVER,COVER,0,0,17,10,D,-1,2,-3,-8,W,A,0.0,-24,A,0.0,3,99,99,0,pos,neutro,muy_neg,neutro,low,rise
2725769,Adama City,Ethiopia Nigd Bank,Ethiopia Premier League,1/28/2025,0,2,2,-2,-0.25,AWAY,0.25,1,PICK_EM,2.0,L,-1.0,-1,PUSH,0.0,0.75,-0.25,-1.0,-4,NO_COVER,NO_COVER,-4,-3,-5,1,L,0,-1,15,20,L,A,0.25,-24,H,0.25,-14,99,99,0,neutro,pos,muy_neg,neg,low,strong_drop
2726044,Ethio Electric FC,Welwalo Adigrat,Ethiopia Premier League,1/30/2025,1,1,2,0,0.75,HOME,0.75,3,MUST_WIN,2.0,W,1.0,1,PUSH,0.0,-0.5,0.75,1.25,5,NO_COVER,NO_COVER,1,0,62,48,L,-1,0,13,12,D,A,0.25,-9,A,0.5,22,99,99,0,muy_pos,pos,neg,muy_pos,mid,strong_rise
2725934,Ethiopia Bunna,Bahir Dar Kenema FC,Ethiopia Premier League,1/29/2025,3,1,4,2,0.0,HOME,0.0,0,PICK_EM,1.25,W,1.0,1,OVER_W,1.0,-0.25,0.0,0.25,1,PUSH,PUSH,8,0,40,35,D,3,3,17,11,D,H,0.0,21,A,-0.25,12,99,99,0,muy_pos,pos,muy_pos,pos,low,rise
2726038,Hawassa City FC,Mekelakeya,Ethiopia Premier League,1/30/2025,1,0,1,1,-0.75,AWAY,0.75,3,MUST_WIN,2.0,HW,0.5,1,UNDER_W,1.0,-0.5,-0.75,-0.25,-1,NO_COVER,NO_COVER,1,0,-13,-12,D,1,1,24,13,D,A,0.5,38,A,-1.5,7,99,99,0,neg,muy_pos,muy_pos,pos,mid,drop
2726451,Hadiya Hossana,Ethiopian Insurance FC,Ethiopia Premier League,1/31/2025,0,1,1,-1,-0.25,AWAY,0.25,1,PICK_EM,2.0,L,-1.0,-1,UNDER_W,1.0,0.0,-0.25,-0.25,-1,NO_COVER,NO_COVER,0,1,-15,-20,W,2,1,-6,24,W,A,0.25,3,A,0.75,-24,99,99,0,neg,neg,neutro,muy_neg,low,drop
2726443,Dire Dawa,Fasil Kenema,Ethiopia Premier League,1/31/2025,1,2,3,-1,0.0,HOME,0.0,0,PICK_EM,2.0,L,-1.0,-1,OVER_W,1.0,-0.5,0.0,0.5,2,NO_COVER,NO_COVER,1,-2,3,8,L,-4,-1,14,28,D,H,0.25,28,A,0.25,-2,99,99,0,neutro,pos,muy_pos,neutro,low,rise
2727645,Kedus Giorgis,Ethiopia Bunna,Ethiopia Premier League,2/2/2025,0,0,0,0,0.25,HOME,0.25,1,PICK_EM,2.0,HW,0.5,1,UNDER_W,1.0,0.25,0.25,0.0,0,COVER,COVER,2,0,13,-18,D,1,0,-14,-20,L,H,0.5,-27,H,0.5,2,99,99,0,pos,neg,muy_neg,neutro,low,drop
2728189,Adama City,Ethio Electric FC,Ethiopia Premier League,2/3/2025,0,3,3,-3,0.0,HOME,0.0,0,PICK_EM,2.0,L,-1.0,-1,OVER_W,1.0,0.75,0.0,-0.75,-3,COVER,COVER,-2,-4,-17,-30,L,-7,-1,-28,-50,W,H,0.25,-45,A,0.25,58,99,99,0,neg,muy_neg,muy_neg,muy_pos,low,strong_drop
2727641,Sidama Bunna,Shire Endaselassie FC,Ethiopia Premier League,2/2/2025,1,0,1,1,0.25,HOME,0.25,1,PICK_EM,2.0,W,1.0,1,UNDER_W,1.0,1.0,0.25,-0.75,-3,COVER,COVER,7,1,28,50,L,-8,-2,-36,-31,D,H,0.25,26,H,-0.5,-5,99,99,0,muy_pos,muy_neg,muy_pos,neutro,low,strong_drop
2728190,Welwalo Adigrat,Dire Dawa,Ethiopia Premier League,2/3/2025,1,1,2,0,-0.25,AWAY,0.25,1,PICK_EM,2.0,HL,-0.5,-1,PUSH,0.0,-0.25,-0.25,0.0,0,,,-1,2,-22,-12,W,-2,1,-25,-2,D,H,-1.5,-7,H,0.25,-28,99,99,0,muy_neg,muy_neg,neg,muy_neg,low,drop
2728490,Mekelle 70 Enderta FC,Wolaita Dicha,Ethiopia Premier League,2/4/2025,0,1,1,-1,0.25,HOME,0.25,1,PICK_EM,1.75,L,-1.0,-1,UNDER_W,1.0,0.25,0.25,0.0,0,,,-9,-1,-8,-2,D,-9,-3,-25,17,L,H,0.25,-8,A,0.0,-25,99,99,0,neg,muy_neg,neg,muy_neg,low,drop
2728758,Ethiopian Insurance FC,Fasil Kenema,Ethiopia Premier League,2/5/2025,0,1,1,-1,0.5,HOME,0.5,2,MUST_WIN,1.5,L,-1.0,-1,UNDER_W,1.0,0.0,0.5,0.5,2,COVER,COVER,-1,0,14,20,W,3,0,1,-15,W,,,0,H,0.0,-17,99,99,0,pos,neutro,neutro,neg,low,rise
2728756,Ethiopia Nigd Bank,Hawassa City FC,Ethiopia Premier League,2/5/2025,2,0,2,2,0.0,HOME,0.0,0,PICK_EM,1.5,W,1.0,1,OVER_W,1.0,0.75,0.0,-0.75,-3,COVER,COVER,8,2,36,31,D,-2,0,-13,18,D,H,0.25,14,H,0.25,-15,99,99,0,muy_pos,neg,pos,neg,low,strong_drop
2728489,Arba Minch,Hadiya Hossana,Ethiopia Premier League,2/4/2025,3,3,6,0,0.25,HOME,0.25,1,PICK_EM,2.0,HW,0.5,1,OVER_W,1.0,0.0,0.25,0.25,1,COVER,COVER,9,3,25,-17,W,1,-2,22,12,L,H,1.0,-5,H,0.5,-25,99,99,0,muy_pos,muy_pos,neutro,muy_neg,low,rise
2728928,Adama City,Sidama Bunna,Ethiopia Premier League,2/7/2025,0,0,0,0,-0.5,AWAY,0.5,2,MUST_WIN,2.0,L,-1.0,-1,UNDER_W,1.0,0.25,-0.5,-0.75,-3,COVER,COVER,-7,-3,-47,-27,L,0,0,-17,-10,D,A,0.25,74,H,0.25,-28,99,99,0,muy_neg,neg,muy_pos,muy_neg,low,strong_drop
2728927,Shire Endaselassie FC,Welwalo Adigrat,Ethiopia Premier League,2/7/2025,1,0,1,1,0.25,HOME,0.25,1,PICK_EM,2.0,W,1.0,1,UNDER_W,1.0,0.5,0.25,-0.25,-1,NO_COVER,NO_COVER,5,-2,22,5,L,1,0,-28,-13,D,H,-0.5,5,A,1.0,5,99,99,0,muy_pos,muy_neg,neutro,neutro,low,drop
2730347,Wolaita Dicha,Ethiopia Nigd Bank,Ethiopia Premier League,2/9/2025,1,1,2,0,0.0,HOME,0.0,0,PICK_EM,2.0,P,0.0,0,PUSH,0.0,0.0,0.0,0.0,0,,,6,-2,-1,-20,L,2,4,17,30,W,H,0.25,74,H,0.25,-14,99,99,0,neutro,pos,muy_pos,neg,low,drop
2730214,Ethiopia Bunna,Mekelakeya,Ethiopia Premier League,2/8/2025,1,0,1,1,0.0,HOME,0.0,0,PICK_EM,1.75,W,1.0,1,UNDER_W,1.0,0.0,0.0,0.0,0,PUSH,PUSH,0,3,-44,-50,W,0,0,0,0,L,H,0.5,-2,H,0.25,17,99,99,0,muy_neg,neutro,neutro,pos,low,drop
2730198,Hadiya Hossana,Kedus Giorgis,Ethiopia Premier League,2/8/2025,1,0,1,1,-0.25,AWAY,0.25,1,PICK_EM,1.75,W,1.0,1,UNDER_W,1.0,-0.25,-0.25,0.0,0,NO_COVER,NO_COVER,-7,-3,-23,-19,L,-6,2,1,20,W,H,0.5,25,H,0.5,27,99,99,0,muy_neg,neutro,muy_pos,muy_pos,low,drop
2730348,Bahir Dar Kenema FC,Fasil Kenema,Ethiopia Premier League,2/9/2025,2,1,3,1,0.25,HOME,0.25,1,PICK_EM,2.0,W,1.0,1,OVER_W,1.0,0.25,0.25,0.0,0,COVER,COVER,-2,-1,6,-24,L,1,1,-34,-64,W,H,0.0,6,A,0.5,-34,99,99,0,pos,muy_neg,pos,muy_neg,low,drop
2731434,Ethio Electric FC,Arba Minch,Ethiopia Premier League,2/10/2025,2,1,3,1,0.0,HOME,0.0,0,PICK_EM,2.0,W,1.0,1,OVER_W,1.0,-0.25,0.0,0.25,1,PUSH,PUSH,-1,0,28,13,D,9,1,8,2,D,H,0.0,62,H,1.0,5,99,99,0,muy_pos,pos,muy_pos,neutro,low,rise
2741947,Hawassa City FC,Hadiya Hossana,Ethiopia Premier League,2/27/2025,0,0,0,0,-0.25,AWAY,0.25,1,PICK_EM,2.0,HL,-0.5,-1,UNDER_W,1.0,0.0,-0.25,-0.25,-1,NO_COVER,NO_COVER,0,0,0,0,W,5,0,19,8,D,H,0.25,25,A,0.5,-37,99,99,0,neutro,pos,muy_pos,muy_neg,low,drop
2741946,Mekelle 70 Enderta FC,Ethiopia Nigd Bank,Ethiopia Premier League,2/27/2025,0,1,1,-1,0.0,HOME,0.0,0,PICK_EM,2.0,L,-1.0,-1,UNDER_W,1.0,0.0,0.0,0.0,0,,,-4,-1,-1,-2,L,2,2,6,33,D,H,0.25,-1,A,0.0,6,99,99,0,neutro,pos,neutro,pos,low,drop
2731435,Dire Dawa,Ethiopian Insurance FC,Ethiopia Premier League,2/10/2025,0,3,3,-3,-0.75,AWAY,0.75,3,MUST_WIN,1.75,L,-1.0,-1,OVER_W,1.0,-0.75,-0.75,0.0,0,,,-3,0,-1,15,L,7,3,23,19,W,H,0.25,28,H,0.5,-34,99,99,0,neutro,muy_pos,muy_pos,muy_neg,mid,drop
2742061,Sidama Bunna,Welwalo Adigrat,Ethiopia Premier League,2/28/2025,1,1,2,0,0.5,HOME,0.5,2,MUST_WIN,1.75,W,1.0,1,OVER_HW,0.5,0.75,0.5,-0.25,-1,COVER,COVER,9,6,-12,7,W,0,-1,11,35,L,H,0.25,-12,A,0.25,11,99,99,0,neg,pos,neg,pos,low,drop
2742062,Shire Endaselassie FC,Ethiopia Bunna,Ethiopia Premier League,2/28/2025,0,1,1,-1,-0.25,AWAY,0.25,1,PICK_EM,1.75,L,-1.0,-1,UNDER_W,1.0,-0.25,-0.25,0.0,0,,,0,1,-11,-35,W,4,2,-16,0,D,A,0.5,-3,H,1.0,-40,99,99,0,neg,neg,neutro,muy_neg,low,drop
2742057,Ethio Electric FC,Adama City,Ethiopia Premier League,2/28/2025,0,2,2,-2,0.25,HOME,0.25,1,PICK_EM,2.0,L,-1.0,-1,PUSH,0.0,0.0,0.25,0.25,1,COVER,COVER,-3,2,8,39,W,4,3,33,31,L,H,0.0,62,A,0.0,13,99,99,0,pos,muy_pos,muy_pos,pos,low,rise
2742064,Arba Minch,Fasil Kenema,Ethiopia Premier League,3/1/2025,1,0,1,1,0.25,HOME,0.25,1,PICK_EM,2.0,W,1.0,1,UNDER_W,1.0,-0.5,0.25,0.75,3,COVER,COVER,-5,0,-19,-8,D,0,0,-13,-4,L,H,-0.75,-16,A,0.25,14,99,99,0,neg,neg,neg,pos,low,strong_rise
2742063,Ethiopian Insurance FC,Wolaita Dicha,Ethiopia Premier League,3/1/2025,0,1,1,-1,0.75,HOME,0.75,3,MUST_WIN,2.0,HL,-0.5,-1,UNDER_W,1.0,0.0,0.75,0.75,3,NO_COVER,NO_COVER,-1,-1,34,64,L,4,1,1,2,W,H,0.25,3,H,0.0,15,99,99,0,muy_pos,neutro,neutro,pos,mid,strong_rise
2743289,Kedus Giorgis,Bahir Dar Kenema FC,Ethiopia Premier League,3/2/2025,1,4,5,-3,0.25,HOME,0.25,1,PICK_EM,2.0,L,-1.0,-1,OVER_W,1.0,0.25,0.25,0.0,0,NO_COVER,NO_COVER,-4,-2,16,0,D,0,-3,44,50,L,H,0.25,16,A,0.0,44,99,99,0,pos,muy_pos,pos,muy_pos,low,drop
2743290,Dire Dawa,Mekelakeya,Ethiopia Premier League,3/2/2025,0,0,0,0,-0.5,AWAY,0.5,2,MUST_WIN,2.25,L,-1.0,-1,UNDER_W,1.0,-0.5,-0.5,0.0,0,NO_COVER,NO_COVER,-11,-4,-13,-3,L,1,0,40,53,L,H,0.25,-30,H,0.75,11,99,99,0,neg,muy_pos,muy_neg,pos,low,drop
2745872,Shire Endaselassie FC,Ethiopia Nigd Bank,Ethiopia Premier League,3/5/2025,0,1,1,-1,-0.25,AWAY,0.25,1,PICK_EM,2.0,L,-1.0,-1,UNDER_W,1.0,-0.25,-0.25,0.0,0,,,-2,-2,19,-16,L,8,4,-2,-5,W,H,0.0,-36,,,0,99,99,0,pos,neutro,muy_neg,neutro,low,drop
2745874,Mekelle 70 Enderta FC,Hawassa City FC,Ethiopia Premier League,3/5/2025,2,5,7,-3,0.0,HOME,0.0,0,PICK_EM,1.75,L,-1.0,-1,OVER_W,1.0,0.0,0.0,0.0,0,,,-8,-4,2,5,L,-4,-5,4,10,L,H,0.0,2,A,0.0,4,99,99,0,neutro,neutro,neutro,neutro,low,drop
2745873,Adama City,Arba Minch,Ethiopia Premier League,3/5/2025,1,3,4,-2,-0.25,AWAY,0.25,1,PICK_EM,2.0,L,-1.0,-1,OVER_W,1.0,0.0,-0.25,-0.25,-1,NO_COVER,NO_COVER,-2,2,-31,-30,D,3,-2,-8,-39,L,A,0.25,-1,H,0.0,23,99,99,0,muy_neg,neg,neutro,muy_pos,low,drop
2745515,Sidama Bunna,Hadiya Hossana,Ethiopia Premier League,3/4/2025,1,1,2,0,0.0,HOME,0.0,0,PICK_EM,2.0,P,0.0,0,PUSH,0.0,0.25,0.0,-0.25,-1,PUSH,PUSH,2,-1,9,26,D,0,0,-2,1,D,H,0.25,19,A,-1.75,22,99,99,0,pos,neutro,pos,muy_pos,low,drop
2745505,Ethio Electric FC,Ethiopia Bunna,Ethiopia Premier League,3/4/2025,0,1,1,-1,0.0,HOME,0.0,0,PICK_EM,2.0,L,-1.0,-1,UNDER_W,1.0,0.0,0.0,0.0,0,NO_COVER,NO_COVER,-7,-5,-1,24,L,2,2,-19,16,W,A,-0.5,5,A,-0.25,60,99,99,0,neutro,neg,neutro,muy_pos,low,drop
2746253,Fasil Kenema,Bahir Dar Kenema FC,Ethiopia Premier League,3/6/2025,0,0,0,0,-0.25,AWAY,0.25,1,PICK_EM,2.0,HL,-0.5,-1,UNDER_W,1.0,0.0,-0.25,-0.25,-1,NO_COVER,NO_COVER,-1,-1,-24,-13,D,8,2,-4,-15,W,A,0.25,2,A,0.25,17,99,99,0,muy_neg,neutro,neutro,pos,low,drop
2746252,Kedus Giorgis,Wolaita Dicha,Ethiopia Premier League,3/6/2025,0,1,1,-1,0.0,HOME,0.0,0,PICK_EM,2.0,L,-1.0,-1,UNDER_W,1.0,0.5,0.0,-0.5,-2,PUSH,PUSH,-8,-2,4,15,L,-4,1,-23,-35,W,H,0.5,-27,A,0.25,-9,99,99,0,neutro,muy_neg,muy_neg,neg,low,strong_drop
2748087,Ethio Electric FC,Shire Endaselassie FC,Ethiopia Premier League,3/9/2025,1,0,1,1,0.0,HOME,0.0,0,PICK_EM,1.75,W,1.0,1,UNDER_W,1.0,0.0,0.0,0.0,0,,,1,-3,-2,24,L,-9,-6,12,-7,L,A,0.25,28,H,-0.25,-19,99,99,0,neutro,pos,muy_pos,neg,low,drop
2748088,Hawassa City FC,Ethiopia Bunna,Ethiopia Premier League,3/9/2025,0,0,0,0,-0.75,AWAY,0.75,3,MUST_WIN,2.0,L,-1.0,-1,UNDER_W,1.0,0.0,-0.75,-0.75,-3,NO_COVER,NO_COVER,0,0,2,-1,D,-1,3,2,-24,W,H,0.25,-9,A,0.25,43,99,99,0,neutro,neutro,neg,muy_pos,mid,strong_drop
2746515,Ethiopian Insurance FC,Dire Dawa,Ethiopia Premier League,3/7/2025,1,0,1,1,0.5,HOME,0.5,2,MUST_WIN,2.0,W,1.0,1,UNDER_W,1.0,0.25,0.5,0.25,1,NO_COVER,NO_COVER,4,-1,23,35,L,9,0,55,63,D,H,0.25,19,H,0.0,24,99,99,0,muy_pos,muy_pos,pos,muy_pos,low,rise
2749713,Sidama Bunna,Adama City,Ethiopia Premier League,3/10/2025,0,0,0,0,0.5,HOME,0.5,2,MUST_WIN,2.0,W,1.0,1,UNDER_W,1.0,0.0,0.5,0.5,2,COVER,COVER,-2,-3,-17,18,D,7,5,1,-24,W,H,0.25,28,A,0.25,24,99,99,0,neg,neutro,muy_pos,muy_pos,low,rise
2748892,Hadiya Hossana,Bahir Dar Kenema FC,Ethiopia Premier League,3/10/2025,0,1,1,-1,0.0,HOME,0.0,0,PICK_EM,1.75,L,-1.0,-1,UNDER_W,1.0,0.0,0.0,0.0,0,COVER,COVER,-1,2,-27,-21,W,0,0,0,0,D,H,0.25,-14,A,0.25,-4,99,99,0,muy_neg,neutro,neg,neutro,low,drop
2746514,Mekelakeya,Welwalo Adigrat,Ethiopia Premier League,3/7/2025,0,0,0,0,0.75,HOME,0.75,3,MUST_WIN,2.0,W,1.0,1,UNDER_W,1.0,0.5,0.75,0.25,1,NO_COVER,NO_COVER,-3,-3,-17,-11,D,-2,1,-9,-26,D,H,0.75,2,H,-0.25,12,99,99,0,neg,neg,neutro,pos,mid,rise
2749909,Arba Minch,Mekelle 70 Enderta FC,Ethiopia Premier League,3/12/2025,0,1,1,-1,0.25,HOME,0.25,1,PICK_EM,2.25,L,-1.0,-1,UNDER_W,1.0,0.25,0.25,0.0,0,,,-10,1,-84,-70,W,-1,0,-62,-48,W,A,0.0,8,A,0.5,-18,99,99,0,muy_neg,muy_neg,pos,neg,low,drop
2749746,Ethiopian Insurance FC,Ethiopia Nigd Bank,Ethiopia Premier League,3/11/2025,2,1,3,1,0.5,HOME,0.5,2,MUST_WIN,1.75,W,1.0,1,OVER_W,1.0,0.5,0.5,0.0,0,,,-1,-1,-11,19,W,9,3,25,15,W,H,0.75,30,A,0.0,-13,99,99,0,neg,muy_pos,muy_pos,neg,low,drop
2749745,Wolaita Dicha,Welwalo Adigrat,Ethiopia Premier League,3/11/2025,1,0,1,1,0.75,HOME,0.75,3,MUST_WIN,2.0,W,1.0,1,UNDER_W,1.0,0.5,0.75,0.25,1,COVER,COVER,-2,-2,-6,-33,D,-3,-2,-17,-35,D,A,0.5,3,H,-1.25,30,99,99,0,neg,neg,neutro,muy_pos,mid,rise
